amt,zip,lat,long,genders,Essentials,Leisure,Wellness,Other,AK,AL,AR,AZ,CA,CO,CT,DC,DE,FL,GA,HI,IA,ID,IL,IN,KS,KY,LA,MA,MD,ME,MI,MN,MO,MS,MT,NC,ND,NE,NH,NJ,NM,NV,NY,OH,OK,OR,PA,RI,SC,SD,TN,TX,UT,VA,VT,WA,WI,WV,WY,transaction_id,card_id,transaction_date,amount,merchant,merchant_category,city,country,card_present,transaction_type,ip_address,device_id,is_fraud,suspicious_note
103.65,78584,26.4215,-99.0025,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,2025-10-25 13:52:58,36.72,ElectroMart,electronics,,,0,online,18.76.221.12,3ko62851cm5t,1,"auto-labeled: all fraudulent - patterns injected (online, card_not_present, bursts, unusual amounts, random IPs)"
48.95,2908,41.8383,-71.4377,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,2025-10-25 13:51:17,27.58,ElectroMart,electronics,,,0,online,185.104.77.174,pp377gby3fx6,1,"auto-labeled: all fraudulent - patterns injected (online, card_not_present, bursts, unusual amounts, random IPs)"
48.95,2908,41.8383,-71.4377,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,2025-10-25 13:58:11,111.63,TravelWings,travel,,,0,online,12.157.20.236,rtyyn4zh0iha,1,"auto-labeled: all fraudulent - patterns injected (online, card_not_present, bursts, unusual amounts, random IPs)"
27.36,91206,34.1556,-118.2322,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,2025-08-11 10:06:56,43.61,ElectroMart,electronics,,,0,online,135.159.114.111,v9kzmpwnzaru,1,"auto-labeled: all fraudulent - patterns injected (online, card_not_present, bursts, unusual amounts, random IPs)"
27.36,91206,34.1556,-118.2322,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,2025-09-30 09:58:57,19690.08,TravelWings,travel,,,0,online,197.174.245.14,zgbukdhdn60q,1,"auto-labeled: all fraudulent - patterns injected (online, card_not_present, bursts, unusual amounts, random IPs)"
7.46,29819,34.0326,-82.2027,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,2025-10-13 09:25:08,28.66,TravelWings,travel,,,0,online,157.138.189.166,1ffr85fuo8rr,1,"auto-labeled: all fraudulent - patterns injected (online, card_not_present, bursts, unusual amounts, random IPs)"
7.46,29819,34.0326,-82.2027,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,2025-10-25 13:55:38,3.3,ElectroMart,electronics,,,0,online,130.177.8.24,arxge5ynvnaa,1,"auto-labeled: all fraudulent - patterns injected (online, card_not_present, bursts, unusual amounts, random IPs)"
32.28,64114,38.9621,-94.5959,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,2025-10-25 13:59:20,452.6,MegaGrocers,retail,,,0,online,225.49.150.190,745s7vii4aya,1,"auto-labeled: all fraudulent - patterns injected (online, card_not_present, bursts, unusual amounts, random IPs)"
32.28,64114,38.9621,-94.5959,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,2025-10-22 20:44:40,106.32,OnlineBooks,books,,,0,online,40.127.54.139,y5m0vgwmzlcb,1,"auto-labeled: all fraudulent - patterns injected (online, card_not_present, bursts, unusual amounts, random IPs)"
1.6,29939,32.6786,-81.2455,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,2025-08-02 20:28:56,34.03,TravelWings,travel,,,0,online,227.231.240.239,kb8e2bnawp65,1,"auto-labeled: all fraudulent - patterns injected (online, card_not_present, bursts, unusual amounts, random IPs)"
1.6,29939,32.6786,-81.2455,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,2025-10-28 16:12:40,154.39,LuxuryBoutique,luxury,,,0,online,40.186.163.119,0z7iw6a01vgk,1,"auto-labeled: all fraudulent - patterns injected (online, card_not_present, bursts, unusual amounts, random IPs)"
9.57,76578,30.592,-97.2893,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,2025-08-14 08:42:12,142.95,LuxuryBoutique,luxury,,,0,online,205.145.159.243,fmf1mu4vltz3,1,"auto-labeled: all fraudulent - patterns injected (online, card_not_present, bursts, unusual amounts, random IPs)"
9.57,76578,30.592,-97.2893,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,2025-10-25 13:59:39,116.2,MegaGrocers,retail,,,0,online,249.146.110.50,qgdj3709dthj,1,"auto-labeled: all fraudulent - patterns injected (online, card_not_present, bursts, unusual amounts, random IPs)"
1.62,58569,46.1838,-101.2589,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,2025-10-25 13:55:37,149.85,MegaGrocers,retail,,,0,online,94.58.25.111,96jyohubcqog,1,"auto-labeled: all fraudulent - patterns injected (online, card_not_present, bursts, unusual amounts, random IPs)"
1.62,58569,46.1838,-101.2589,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,2025-10-25 13:50:09,64.47,TravelWings,travel,,,0,online,115.100.192.168,gos9viyesu2f,1,"auto-labeled: all fraudulent - patterns injected (online, card_not_present, bursts, unusual amounts, random IPs)"
31.49,68932,40.2967,-98.737,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,2025-10-25 13:53:06,18593.72,TravelWings,travel,,,0,online,167.114.224.21,mug7v9jzzi67,1,"auto-labeled: all fraudulent - patterns injected (online, card_not_present, bursts, unusual amounts, random IPs)"
31.49,68932,40.2967,-98.737,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,2025-10-25 13:59:53,156.17,OnlineBooks,books,,,0,online,153.59.200.214,lrtjiv6hevt6,1,"auto-labeled: all fraudulent - patterns injected (online, card_not_present, bursts, unusual amounts, random IPs)"
27.4,63131,38.6171,-90.4504,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,2025-10-25 13:51:23,55.31,GadgetZone,electronics,,,0,online,121.240.165.141,84f1nhpxio1f,1,"auto-labeled: all fraudulent - patterns injected (online, card_not_present, bursts, unusual amounts, random IPs)"
27.4,63131,38.6171,-90.4504,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,2025-10-25 13:56:05,113.86,GadgetZone,electronics,,,0,online,98.249.211.229,lz8svgfnmf53,1,"auto-labeled: all fraudulent - patterns injected (online, card_not_present, bursts, unusual amounts, random IPs)"
76.92,66018,38.9462,-94.9714,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,2025-10-18 09:32:59,65.92,MegaGrocers,retail,,,0,online,150.139.34.26,cgu1jxwlvz45,1,"auto-labeled: all fraudulent - patterns injected (online, card_not_present, bursts, unusual amounts, random IPs)"
76.92,66018,38.9462,-94.9714,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,2025-10-25 13:55:53,11366.2,LuxuryBoutique,luxury,,,0,in-store,42.83.100.5,w188wetemdos,1,"auto-labeled: all fraudulent - patterns injected (online, card_not_present, bursts, unusual amounts, random IPs)"
89.8,38740,34.047,-90.7652,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,2025-10-15 14:34:04,66.51,LuxuryBoutique,luxury,,,0,online,208.18.151.26,5dbb76eo6fd0,1,"auto-labeled: all fraudulent - patterns injected (online, card_not_present, bursts, unusual amounts, random IPs)"
89.8,38740,34.047,-90.7652,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,2025-10-25 13:56:48,43.22,MegaGrocers,retail,,,0,in-store,64.51.119.131,fnblb6alws7g,1,"auto-labeled: all fraudulent - patterns injected (online, card_not_present, bursts, unusual amounts, random IPs)"
14.06,22968,38.2586,-78.4074,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,2025-08-10 23:34:22,4.12,ElectroMart,electronics,,,0,online,41.52.144.183,e91t5503czgt,1,"auto-labeled: all fraudulent - patterns injected (online, card_not_present, bursts, unusual amounts, random IPs)"
14.06,22968,38.2586,-78.4074,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,2025-08-05 19:08:22,150.01,FashionHub,clothing,,,0,online,252.121.33.122,m82sprw0pwdr,1,"auto-labeled: all fraudulent - patterns injected (online, card_not_present, bursts, unusual amounts, random IPs)"
121.51,13752,42.18899999999999,-74.9229,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,2025-10-25 13:50:54,39.32,TravelWings,travel,,,0,online,75.215.248.252,l5mwzt1e8m4g,1,"auto-labeled: all fraudulent - patterns injected (online, card_not_present, bursts, unusual amounts, random IPs)"
121.51,13752,42.18899999999999,-74.9229,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,2025-10-25 13:54:47,45.46,MegaGrocers,retail,,,0,online,170.164.139.31,2e7rl3h8xdim,1,"auto-labeled: all fraudulent - patterns injected (online, card_not_present, bursts, unusual amounts, random IPs)"
480.56,98027,47.4974,-122.0107,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,2025-10-25 13:58:19,14418.64,TravelWings,travel,,,0,online,231.208.33.129,4jnxbk4hgmgf,1,"auto-labeled: all fraudulent - patterns injected (online, card_not_present, bursts, unusual amounts, random IPs)"
480.56,98027,47.4974,-122.0107,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,2025-08-01 12:48:33,1.92,LuxuryBoutique,luxury,,,0,online,178.236.39.194,06z60aojmw8m,1,"auto-labeled: all fraudulent - patterns injected (online, card_not_present, bursts, unusual amounts, random IPs)"
438.76,75048,32.9643,-96.6012,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,2025-10-25 13:59:10,52.18,FashionHub,clothing,,,0,online,73.233.203.240,jde29kolc6hf,1,"auto-labeled: all fraudulent - patterns injected (online, card_not_present, bursts, unusual amounts, random IPs)"
438.76,75048,32.9643,-96.6012,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,2025-10-24 03:41:49,42.43,LuxuryBoutique,luxury,,,0,online,41.143.71.202,c0flfbdpi559,1,"auto-labeled: all fraudulent - patterns injected (online, card_not_present, bursts, unusual amounts, random IPs)"
4.55,13755,42.0716,-75.0152,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,2025-10-25 13:52:54,40.55,OnlineBooks,books,,,0,online,18.220.93.8,l5uoh9kqweb6,1,"auto-labeled: all fraudulent - patterns injected (online, card_not_present, bursts, unusual amounts, random IPs)"
4.55,13755,42.0716,-75.0152,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,2025-10-25 13:52:30,93.62,ElectroMart,electronics,,,0,online,177.70.230.146,83npca0s42zz,1,"auto-labeled: all fraudulent - patterns injected (online, card_not_present, bursts, unusual amounts, random IPs)"
183.68,46346,41.4802,-86.6919,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,2025-08-12 17:19:18,112.96,TravelWings,travel,,,0,online,176.42.29.212,nce2y0amje4k,1,"auto-labeled: all fraudulent - patterns injected (online, card_not_present, bursts, unusual amounts, random IPs)"
183.68,46346,41.4802,-86.6919,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,2025-09-02 11:58:12,70.34,TravelWings,travel,,,0,online,184.59.248.75,u3x0ddbsqkn3,1,"auto-labeled: all fraudulent - patterns injected (online, card_not_present, bursts, unusual amounts, random IPs)"
162.58,4047,43.745,-70.9092,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,2025-09-29 21:09:14,4402.83,FashionHub,clothing,,,0,online,204.207.99.112,03y6898kdfuz,1,"auto-labeled: all fraudulent - patterns injected (online, card_not_present, bursts, unusual amounts, random IPs)"
162.58,4047,43.745,-70.9092,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,2025-10-25 13:57:45,110.14,LuxuryBoutique,luxury,,,0,online,123.17.55.105,7kfhtvrmt44r,1,"auto-labeled: all fraudulent - patterns injected (online, card_not_present, bursts, unusual amounts, random IPs)"
74.35,17041,40.2236,-76.538,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,2025-08-30 12:17:53,3.08,FashionHub,clothing,,,0,online,140.1.21.93,j4z0koiikch6,1,"auto-labeled: all fraudulent - patterns injected (online, card_not_present, bursts, unusual amounts, random IPs)"
74.35,17041,40.2236,-76.538,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,2025-10-25 13:50:03,99.21,ElectroMart,electronics,,,0,online,183.252.151.215,kjnmnvcw8ey8,1,"auto-labeled: all fraudulent - patterns injected (online, card_not_present, bursts, unusual amounts, random IPs)"
44.21,91206,34.1556,-118.2322,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,2025-10-25 13:52:10,33.46,FashionHub,clothing,,,0,online,225.78.112.23,tids071bzrl3,1,"auto-labeled: all fraudulent - patterns injected (online, card_not_present, bursts, unusual amounts, random IPs)"
44.21,91206,34.1556,-118.2322,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,2025-10-25 13:57:40,27.81,GadgetZone,electronics,,,0,online,244.131.221.224,vhv30fz87tns,1,"auto-labeled: all fraudulent - patterns injected (online, card_not_present, bursts, unusual amounts, random IPs)"
115.91,60958,41.0646,-87.5917,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,2025-10-12 08:41:16,52.09,FashionHub,clothing,,,0,online,52.192.115.235,ulctt9x0srts,1,"auto-labeled: all fraudulent - patterns injected (online, card_not_present, bursts, unusual amounts, random IPs)"
115.91,60958,41.0646,-87.5917,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,2025-10-07 21:01:58,102.39,MegaGrocers,retail,,,0,online,177.141.254.102,ol5cgdpma19c,1,"auto-labeled: all fraudulent - patterns injected (online, card_not_present, bursts, unusual amounts, random IPs)"
75.53,19017,39.8839,-75.4669,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,2025-10-08 14:41:37,37.93,GadgetZone,electronics,,,0,online,28.120.193.173,1jdelg2c0cfb,1,"auto-labeled: all fraudulent - patterns injected (online, card_not_present, bursts, unusual amounts, random IPs)"
75.53,19017,39.8839,-75.4669,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,2025-08-26 12:08:00,45.77,FashionHub,clothing,,,0,in-store,77.132.49.220,jmdt6kjz5pmg,1,"auto-labeled: all fraudulent - patterns injected (online, card_not_present, bursts, unusual amounts, random IPs)"
26.22,10962,41.0442,-73.9609,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,2025-09-02 07:05:26,4.86,ElectroMart,electronics,,,0,online,45.102.57.58,71rsolwx18z7,1,"auto-labeled: all fraudulent - patterns injected (online, card_not_present, bursts, unusual amounts, random IPs)"
26.22,10962,41.0442,-73.9609,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,2025-09-28 22:34:59,60.81,MegaGrocers,retail,,,0,online,162.7.124.144,vbymmwngs4z5,1,"auto-labeled: all fraudulent - patterns injected (online, card_not_present, bursts, unusual amounts, random IPs)"
47.66,67584,38.6411,-100.138,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,2025-10-12 05:56:46,73.5,LuxuryBoutique,luxury,,,0,online,124.176.207.231,0p5knodz6m0w,1,"auto-labeled: all fraudulent - patterns injected (online, card_not_present, bursts, unusual amounts, random IPs)"
47.66,67584,38.6411,-100.138,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,2025-08-06 13:44:51,1.84,MegaGrocers,retail,,,0,online,135.173.148.214,0etraryq5gzm,1,"auto-labeled: all fraudulent - patterns injected (online, card_not_present, bursts, unusual amounts, random IPs)"
145.0,64726,38.5319,-93.9221,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,2025-08-16 06:11:01,74.53,MegaGrocers,retail,,,0,online,77.213.228.131,gdeqjbmg7szr,1,"auto-labeled: all fraudulent - patterns injected (online, card_not_present, bursts, unusual amounts, random IPs)"
145.0,64726,38.5319,-93.9221,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,2025-10-25 13:50:57,91.05,FashionHub,clothing,,,0,online,54.89.5.169,3jgys9ouaedc,1,"auto-labeled: all fraudulent - patterns injected (online, card_not_present, bursts, unusual amounts, random IPs)"
70.48,31329,32.3697,-81.3618,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,2025-10-25 13:58:35,50.67,TravelWings,travel,,,1,online,225.32.168.207,zbxobami5wok,1,"auto-labeled: all fraudulent - patterns injected (online, card_not_present, bursts, unusual amounts, random IPs)"
70.48,31329,32.3697,-81.3618,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,2025-10-25 13:55:56,93.74,TravelWings,travel,,,0,online,83.137.199.192,m4fkd3wkt7dk,1,"auto-labeled: all fraudulent - patterns injected (online, card_not_present, bursts, unusual amounts, random IPs)"
5.32,74875,35.8759,-96.9623,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,2025-09-18 05:02:54,4.16,OnlineBooks,books,,,0,online,205.224.247.66,u63jkdjpic5b,1,"auto-labeled: all fraudulent - patterns injected (online, card_not_present, bursts, unusual amounts, random IPs)"
5.32,74875,35.8759,-96.9623,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,2025-10-25 13:51:17,28.5,OnlineBooks,books,,,0,online,184.50.131.229,6t7exofxkr1b,1,"auto-labeled: all fraudulent - patterns injected (online, card_not_present, bursts, unusual amounts, random IPs)"
50.76,12460,42.4069,-74.1528,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,2025-10-05 23:32:29,12484.2,GadgetZone,electronics,,,0,online,24.190.164.173,cj0g5pzmh1e5,1,"auto-labeled: all fraudulent - patterns injected (online, card_not_present, bursts, unusual amounts, random IPs)"
50.76,12460,42.4069,-74.1528,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,2025-09-02 22:01:26,291.83,TravelWings,travel,,,0,online,131.22.21.12,gypg9snapv5o,1,"auto-labeled: all fraudulent - patterns injected (online, card_not_present, bursts, unusual amounts, random IPs)"
31.81,97452,43.92100000000001,-122.7806,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,2025-08-24 03:08:07,81.43,GadgetZone,electronics,,,0,online,80.115.121.81,tj1sw1cbb5nn,1,"auto-labeled: all fraudulent - patterns injected (online, card_not_present, bursts, unusual amounts, random IPs)"
